"AtcoCode","StartGridType","StartEasting","StartNorthing","EndGridType","EndEasting","EndNorthing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"1800EHH1851","U",396417,398579,"U",396558,398567,"","",0,"new"
"1800EHH1852","U",396558,398567,"U",396417,398579,"","",0,"new"
"1800EHH1861","U",396341,398586,"U",396161,398569,"","",0,"new"
"1800EHH1871","U",394959,402075,"U",394450,401950,"","",0,"new"
"1800EHH1872","U",394450,401950,"U",394959,402075,"","",0,"new"
"1800EHH1873","U",394959,402075,"U",394450,401950,"","",0,"new"
"1800EHH1881","U",396175,402601,"U",396264,402632,"","",0,"new"
"1800EHH1882","U",396264,402632,"U",396175,402601,"","",0,"new"
"1800EHH1901","U",393340,393594,"U",393420,393080,"","",0,"new"
"1800EHH1902","U",393420,393080,"U",393340,393594,"","",0,"new"
"1800EHH1911","U",399370,393795,"U",398675,393456,"","",0,"new"
"1800EHH1912","U",398675,393456,"U",399370,393795,"","",0,"new"
"1800EHH1921","U",396704,402034,"U",396860,401200,"","",0,"new"
"1800EHH1922","U",396860,401200,"U",396704,402034,"","",0,"new"
"1800EHH1931","U",399333,395463,"U",399270,394490,"","",0,"new"
"1800EHH1932","U",399270,394490,"U",399333,395463,"","",0,"new"
"1800EHH1941","U",396239,394411,"U",396580,393730,"","",0,"new"
"1800EHH1942","U",396580,393730,"U",396239,394411,"","",0,"new"
"1800EHH1951","U",395610,401988,"U",395821,401950,"","",0,"new"
"1800EHH1952","U",395821,401950,"U",395610,401988,"","",0,"new"
"1800EHH1961","U",398875,394160,"U",399270,394490,"","",0,"new"
"1800EHH1962","U",399270,394490,"U",398875,394160,"","",0,"new"
"1800EHH1971","U",398444,396643,"U",396511,396278,"","",0,"new"
"1800EHH1972","U",396511,396278,"U",398444,396643,"","",0,"new"
"1800EHH1981","U",394536,399304,"U",394236,399017,"","",0,"new"
"1800EHH1982","U",394236,399017,"U",394536,399304,"","",0,"new"
"1800EHH1991","U",394236,399017,"U",393608,398759,"","",0,"new"
"1800EHH1992","U",393608,398759,"U",394236,399017,"","",0,"new"
"1800EHH2001","U",392466,398968,"U",392671,399241,"","",0,"new"
"1800EHH2002","U",392671,399241,"U",392466,398968,"","",0,"new"
"1800EHH2011","U",392466,398968,"U",391828,398079,"","",0,"new"
"1800EHH2012","U",392466,398968,"U",391828,398079,"","",0,"new"
"1800EHH2021","U",394804,394954,"U",394854,395102,"","",0,"new"
"1800EHH2022","U",394854,395102,"U",394804,394954,"","",0,"new"
"1800EHH2031","U",393760,398884,"U",393739,398929,"","",0,"new"
"1800EHH2032","U",393760,398884,"U",393739,398929,"","",0,"new"
"1800EHH2041","U",393714,398981,"U",393659,399115,"","",0,"new"
"1800EHH2051","U",393624,399204,"U",393810,399333,"","",0,"new"
"1800EHH2061","U",394125,399245,"U",394236,399017,"","",0,"new"
"1800EHH2071","U",395892,399560,"U",395783,399818,"","",0,"new"
"1800EHH2072","U",395783,399818,"U",395892,399560,"","",0,"new"
"1800EHH2081","U",395393,393108,"U",395289,393244,"","",0,"new"
"1800EHH2082","U",395393,393108,"U",395335,393326,"","",0,"new"
"1800EHH2091","U",395203,393059,"U",395154,393229,"","",0,"new"
"1800EHH2092","U",395203,393059,"U",395335,393326,"","",0,"new"
"1800EHH2101","U",393447,400691,"U",393616,400676,"","",0,"new"
"1800EHH2111","U",394477,395112,"U",394597,395250,"","",0,"new"
"1800EHH2121","U",389774,396743,"U",389704,396962,"","",0,"new"
"1800EHH2131","U",392857,396001,"U",392392,395989,"","",0,"new"
"1800EHH2141","U",392392,395989,"U",392857,396001,"","",0,"new"
"1800EHH2151","U",393048,394929,"U",393040,395106,"","",0,"new"
"1800EHH2161","U",393040,395106,"U",393310,395200,"","",0,"new"
"1800EHH2171","U",392389,395204,"U",392185,395137,"","",0,"new"
"1800EHH2181","U",392185,395137,"U",392193,394887,"","",0,"new"
"1800EHH2191","U",392193,394887,"U",392050,394930,"","",0,"new"
"1800EHH2201","U",395523,392404,"U",395967,392843,"","",0,"new"
"1800EHH2211","U",392890,396075,"U",393048,396013,"","",0,"new"
"1800EHH2221","U",394617,397120,"U",394480,397480,"","",0,"new"
"1800EHH2231","U",393246,401049,"U",393414,401011,"","",0,"new"
"1800EHH2241","U",393616,400676,"U",393535,400406,"","",0,"new"
"1800EHH2251","U",398111,397345,"U",398222,396951,"","",0,"new"
"1800EHH2261","U",395537,393904,"U",395684,393892,"","",0,"new"
"1800EHH2271","U",395101,393624,"U",395286,393498,"","",0,"new"
"1800EHH2281","U",395101,393624,"U",395060,394066,"","",0,"new"
"1800EHH2291","U",393827,399614,"U",393908,399555,"","",0,"new"
"1800EHH2301","U",390480,395150,"U",390606,395629,"","",0,"new"
"1800EHH2311","U",395154,393229,"U",395203,393059,"","",0,"new"
"1800EHH2321","U",395289,393244,"U",395393,393108,"","",0,"new"
"1800EHH2371","U",393264,395423,"U",393020,395325,"","",0,"new"
"1800EHH2381","U",393020,395325,"U",393264,395423,"","",0,"new"
"1800NBH0011","U",384347,401973,"U",384092,401769,"","",0,"new"
"1800NBH0021","U",384347,401973,"U",384429,402277,"","",0,"new"
"1800NBH0031","U",383656,403264,"U",383432,403308,"","",0,"new"
"1800NBH0032","U",383432,403308,"U",383656,403264,"","",0,"new"
"1800NBH0041","U",384598,404404,"U",384644,404170,"","",0,"new"
"1800NBH0042","U",384598,404404,"U",384644,404170,"","",0,"new"
"1800NBH0051","U",384598,404558,"U",384598,404404,"","",0,"new"
"1800NBH0052","U",384598,404558,"U",384598,404404,"","",0,"new"
"1800NBH0061","U",384701,404521,"U",384598,404558,"","",0,"new"
"1800NBH0062","U",384598,404558,"U",384701,404521,"","",0,"new"
"1800NBH0071","U",384733,404319,"U",384701,404521,"","",0,"new"
"1800NBH0072","U",384733,404319,"U",384701,404521,"","",0,"new"
"1800NBH0081","U",384596,400840,"U",384546,400440,"","",0,"new"
"1800NBH0082","U",384546,400440,"U",384596,400840,"","",0,"new"
"1800NBH0091","U",384061,399222,"U",383788,399111,"","",0,"new"
"1800NBH0092","U",384061,399222,"U",383788,399111,"","",0,"new"
"1800NBH0101","U",383962,400936,"U",384206,400919,"","",0,"new"
"1800NBH0102","U",384206,400919,"U",383962,400936,"","",0,"new"
"1800NBH0111","U",384206,400919,"U",384202,400500,"","",0,"new"
"1800NBH0112","U",384202,400500,"U",384206,400919,"","",0,"new"
"1800NBH0121","U",385810,403072,"U",385774,402900,"","",0,"new"
"1800NBH0131","U",384459,400882,"U",384596,400840,"","",0,"new"
"1800NBH0132","U",384596,400840,"U",384459,400882,"","",0,"new"
"1800NBH0141","U",385086,403364,"U",385160,403413,"","",0,"new"
"1800NBH0151","U",385164,402902,"U",385086,403364,"","",0,"new"
"1800NBH0152","U",385086,403364,"U",385164,402902,"","",0,"new"
"1800NBH0161","U",384035,398743,"U",383929,398774,"","",0,"new"
"1800NBH0171","U",384268,398970,"U",384187,398764,"","",0,"new"
"1800NBH0172","U",384187,398764,"U",384268,398970,"","",0,"new"
"1800NBH0181","U",384037,398881,"U",383929,398774,"","",0,"new"
"1800NBH0191","U",383937,401512,"U",383564,401461,"","",0,"new"
"1800NBH0192","U",383564,401461,"U",383937,401512,"","",0,"new"
"1800NBH0201","U",384347,401973,"U",384092,401769,"","",0,"new"
"1800NBH0202","U",384092,401769,"U",384347,401973,"","",0,"new"
"1800NBH0211","U",384930,400950,"U",385173,401113,"","",0,"new"
"1800NBH0221","U",383427,399839,"U",383171,399898,"","",0,"new"
"1800NBH0222","U",383427,399839,"U",383171,399898,"","",0,"new"
"1800NBH0231","U",384200,401602,"U",384278,401757,"","",0,"new"
"1800NBH0232","U",384278,401757,"U",384200,401602,"","",0,"new"
"1800NBH0241","U",383756,398551,"U",383929,398504,"","",0,"new"
"1800NBH0251","U",385144,404093,"U",384994,404228,"","",0,"new"
"1800NBH0252","U",384834,404184,"U",385144,404093,"","",0,"new"
"1800NBH0261","U",384834,404184,"U",384861,404101,"","",0,"new"
"1800NBH0262","U",384834,404184,"U",384942,404075,"","",0,"new"
"1800NBH0271","U",383700,402019,"U",384110,402174,"","",0,"new"
"1800NBH0272","U",384110,402174,"U",383700,402019,"","",0,"new"
"1800NBH0281","U",385158,400636,"U",385388,400644,"","",0,"new"
"1800NBH0291","U",384460,399329,"U",385030,400050,"","",0,"new"
"1800NBH0292","U",385030,400050,"U",384460,399329,"","",0,"new"
"1800NBH0301","U",384460,399329,"U",385030,400050,"","",0,"new"
"1800NBH0302","U",385030,400050,"U",384460,399329,"","",0,"new"
"1800NBH0311","U",384369,399217,"U",384243,399141,"","",0,"new"
"1800NBH0312","U",384243,399141,"U",384369,399217,"","",0,"new"
"1800NBH0341","U",383962,400936,"U",383789,400925,"","",0,"new"
"1800NBH0342","U",383962,400936,"U",383650,400692,"","",0,"new"
"1800NBH0351","U",383615,398963,"U",383718,399093,"","",0,"new"
"1800NBH0352","U",383718,399093,"U",383615,398963,"","",0,"new"
"1800NBH0361","U",384206,400919,"U",384202,400500,"","",0,"new"
"1800NBH0362","U",384202,400500,"U",384206,400919,"","",0,"new"
"1800NBH0391","U",383957,402397,"U",384077,402329,"","",0,"new"
"1800NBH0392","U",384077,402329,"U",383957,402397,"","",0,"new"
"1800NBH0411","U",384200,401602,"U",384049,401321,"","",0,"new"
"1800NBH0421","U",383996,401771,"U",383983,401923,"","",0,"new"
"1800NBH0422","U",383996,401771,"U",383983,401923,"","",0,"new"
"1800NBH0431","U",384155,401980,"U",383983,401923,"","",0,"new"
"1800NBH0432","U",383983,401923,"U",384155,401980,"","",0,"new"
"1800NBH0441","U",384055,402381,"U",384077,402329,"","",0,"new"
"1800NBH0442","U",384077,402329,"U",384055,402381,"","",0,"new"
"1800NBH0451","U",383741,402429,"U",383698,402843,"","",0,"new"
"1800NBH0452","U",383698,402843,"U",383741,402429,"","",0,"new"
"1800NBH0461","U",383585,402841,"U",383698,402843,"","",0,"new"
"1800NBH0462","U",383698,402843,"U",383585,402841,"","",0,"new"
"1800NBH0471","U",384203,402528,"U",384113,402849,"","",0,"new"
"1800NBH0472","U",384113,402849,"U",384203,402528,"","",0,"new"
"1800NBH0481","U",384738,402501,"U",384203,402528,"","",0,"new"
"1800NBH0482","U",384203,402528,"U",384738,402501,"","",0,"new"
"1800NBH0491","U",384738,402501,"U",384203,402528,"","",0,"new"
"1800NBH0492","U",384203,402528,"U",384738,402501,"","",0,"new"
"1800NBH0501","U",384738,402501,"U",384203,402528,"","",0,"new"
"1800NBH0502","U",384203,402528,"U",384738,402501,"","",0,"new"
"1800NBH0511","U",385483,402946,"U",385457,403029,"","",0,"new"
"1800NBH0512","U",385550,403160,"U",385483,402946,"","",0,"new"
"1800NBH0521","U",385341,403512,"U",385550,403160,"","",0,"new"
"1800NBH0522","U",385550,403160,"U",385341,403512,"","",0,"new"
"1800NBH0531","U",385586,403068,"U",385857,403411,"","",0,"new"
"1800NBH0532","U",385857,403411,"U",385586,403068,"","",0,"new"
"1800NBH0541","U",385932,403928,"U",385429,404186,"","",0,"new"
"1800NBH0551","U",385429,404186,"U",385932,403928,"","",0,"new"
"1800NBH0552","U",385932,403928,"U",385429,404186,"","",0,"new"
"1800NBH0631","U",384220,404480,"U",384139,404087,"","",0,"new"
"1800NBH0632","U",384139,404087,"U",384220,404480,"","",0,"new"
"1800NBH0641","U",384430,400498,"U",384202,400500,"","",0,"new"
"1800NBH0642","U",384202,400500,"U",384430,400498,"","",0,"new"
"1800NBH0651","U",384596,400840,"U",384546,400440,"","",0,"new"
"1800NBH0652","U",384546,400440,"U",384596,400840,"","",0,"new"
"1800NBH0681","U",383564,401461,"U",383937,401512,"","",0,"new"
"1800NBH0682","U",383564,401461,"U",383937,401512,"","",0,"new"
"1800NBH0691","U",384836,404390,"U",384701,404521,"","",0,"new"
"1800NBH0692","U",384733,404319,"U",384701,404521,"","",0,"new"
"1800NBH0701","U",385388,400644,"U",385090,400140,"","",0,"new"
"1800NBH0702","U",385090,400140,"U",385388,400644,"","",0,"new"
"1800NBH0711","U",385388,400644,"U",385090,400140,"","",0,"new"
"1800NBH0712","U",385090,400140,"U",385388,400644,"","",0,"new"
"1800NBH0721","U",383896,402798,"U",384113,402849,"","",0,"new"
"1800NBH0722","U",384113,402849,"U",383896,402798,"","",0,"new"
"1800NBH0731","U",385586,403068,"U",385857,403411,"","",0,"new"
"1800NBH0732","U",385857,403411,"U",385586,403068,"","",0,"new"
"1800NBH0741","U",385932,403928,"U",385886,403681,"","",0,"new"
"1800NBH0742","U",385886,403681,"U",385932,403928,"","",0,"new"
"1800NBH0771","U",384596,400840,"U",384570,401418,"","",0,"new"
"1800NBH0772","U",384570,401418,"U",384596,400840,"","",0,"new"
"1800NBH0781","U",384200,401602,"U",384014,401554,"","",0,"new"
"1800NBH0831","U",384268,398970,"U",384443,398865,"","",0,"new"
"1800NBH0832","U",384268,398970,"U",384443,398865,"","",0,"new"
"1800NBH0841","U",383929,398774,"U",383848,398810,"","",0,"new"
"1800NBH0842","U",383848,398810,"U",383929,398774,"","",0,"new"
"1800NBH0851","U",383811,398683,"U",383756,398551,"","",0,"new"
"1800NBH0852","U",383756,398551,"U",383811,398683,"","",0,"new"
"1800NBH0861","U",383811,398683,"U",383848,398810,"","",0,"new"
"1800NBH0862","U",383848,398810,"U",383811,398683,"","",0,"new"
"1800NBH0871","U",384035,398743,"U",383982,398629,"","",0,"new"
"1800NBH0881","U",383937,401512,"U",383841,401740,"","",0,"new"
"1800NBH0891","U",383850,401894,"U",383816,402025,"","",0,"new"
"1800NBH0901","U",383996,401771,"U",384092,401769,"","",0,"new"
"1800NBH0911","U",384363,404818,"U",386410,404239,"","",0,"new"
"1800NBH0912","U",386410,404239,"U",384363,404818,"","",0,"new"
"1800NBH0921","U",383982,398629,"U",384035,398743,"","",0,"new"
"1800NBH0922","U",384035,398743,"U",383982,398629,"","",0,"new"
"1800NBH0931","U",384546,400440,"U",384596,400840,"","",0,"new"
"1800NBH0941","U",384141,398976,"U",384064,398807,"","",0,"new"
"1800NBH0951","U",384349,400115,"U",384287,399403,"","",0,"new"
"1800NBH0961","U",384287,399403,"U",384243,399141,"","",0,"new"
"1800NBH0971","U",383205,398088,"U",383155,398180,"","",0,"new"
"1800NBH0972","U",383205,398088,"U",383155,398180,"","",0,"new"
"1800NBH0981","U",383371,398337,"U",383297,398051,"","",0,"new"
"1800NBH0982","U",383297,398051,"U",383371,398337,"","",0,"new"
"1800NBH0991","U",383371,398337,"U",383297,398051,"","",0,"new"
"1800NBH1001","U",385530,404255,"U",385808,404404,"","",0,"new"
"1800NBH1002","U",385808,404404,"U",385530,404255,"","",0,"new"
"1800NBH1011","U",384443,398865,"U",384268,398970,"","",0,"new"
"1800NBH1021","U",384110,402174,"U",383700,402019,"","",0,"new"
"1800NBH1031","U",384644,404170,"U",384598,404404,"","",0,"new"
"1800NBH1041","U",384598,404404,"U",384598,404558,"","",0,"new"
"1800NBH1051","U",384598,404558,"U",384701,404521,"","",0,"new"
"1800NBH1061","U",384701,404521,"U",384733,404319,"","",0,"new"
"1800NBH1071","U",384701,404521,"U",384836,404390,"","",0,"new"
"1800NBH1081","U",383788,399111,"U",384061,399222,"","",0,"new"
"1800NBH1091","U",385086,403364,"U",385164,402902,"","",0,"new"
"1800NBH1101","U",384861,404101,"U",384834,404184,"","",0,"new"
"1800NBH1111","U",384994,404228,"U",385144,404093,"","",0,"new"
"1800NBH1121","U",384139,404087,"U",384220,404480,"","",0,"new"
"1800NCH0011","U",379107,415995,"U",378790,416315,"","",0,"new"
"1800NCH0012","U",379107,415995,"U",378790,416315,"","",0,"new"
"1800NCH0021","U",379341,415811,"U",379107,415995,"","",0,"new"
"1800NCH0022","U",379107,415995,"U",379341,415811,"","",0,"new"
"1800NCH0031","U",379673,416817,"U",379668,416978,"","",0,"new"
"1800NCH0032","U",379668,416978,"U",379673,416817,"","",0,"new"
"1800NCH0041","U",379646,417223,"U",379668,416978,"","",0,"new"
"1800NCH0042","U",379668,416978,"U",379646,417223,"","",0,"new"
"1800NCH0051","U",380703,413697,"U",380591,413469,"","",0,"new"
"1800NCH0061","U",378347,414357,"U",377940,414193,"","",0,"new"
"1800NCH0062","U",377940,414193,"U",378347,414357,"","",0,"new"
"1800NCH0071","U",380108,412232,"U",379675,411380,"","",0,"new"
"1800NCH0081","U",380765,413995,"U",380770,414069,"","",0,"new"
"1800NCH0082","U",380765,413995,"U",380770,414069,"","",0,"new"
"1800NCH0091","U",377830,412158,"U",377740,411848,"","",0,"new"
"1800NCH0092","U",377740,411848,"U",377830,412158,"","",0,"new"
"1800NCH0101","U",377609,411776,"U",377629,411688,"","",0,"new"
"1800NCH0111","U",381801,406164,"U",381115,406091,"","",0,"new"
"1800NCH0121","U",381115,406091,"U",381801,406164,"","",0,"new"
"1800NCH0131","U",383159,402353,"U",382964,402935,"","",0,"new"
"1800NCH0132","U",382964,402935,"U",383159,402353,"","",0,"new"
"1800NCH0141","U",381762,404580,"U",381842,404720,"","",0,"new"
"1800NCH0142","U",381842,404720,"U",381762,404580,"","",0,"new"
"1800NCH0151","U",380651,402780,"U",380717,402666,"","",0,"new"
"1800NCH0161","U",381915,404211,"U",381352,404229,"","",0,"new"
"1800NCH0162","U",381352,404229,"U",381915,404211,"","",0,"new"
"1800NCH0171","U",381303,404202,"U",381151,404143,"","",0,"new"
"1800NCH0172","U",381303,404202,"U",381151,404143,"","",0,"new"
"1800NCH0181","U",381521,403470,"U",380910,403409,"","",0,"new"
"1800NCH0182","U",380728,403059,"U",381521,403470,"","",0,"new"
"1800NCH0191","U",380743,403287,"U",380704,403377,"","",0,"new"
"1800NCH0192","U",380728,403059,"U",381521,403470,"","",0,"new"
"1800NCH0201","U",380775,403175,"U",380743,403287,"","",0,"new"
"1800NCH0202","U",380728,403059,"U",381521,403470,"","",0,"new"
"1800NCH0211","U",380728,403059,"U",380873,403094,"","",0,"new"
"1800NCH0212","U",380728,403059,"U",381026,403000,"","",0,"new"
"1800NCH0221","U",381026,403000,"U",381275,402611,"","",0,"new"
"1800NCH0222","U",381275,402611,"U",381026,403000,"","",0,"new"
"1800NCH0231","U",380926,402360,"U",380917,402287,"","",0,"new"
"1800NCH0241","U",380684,410023,"U",380241,409892,"","",0,"new"
"1800NCH0242","U",380241,409892,"U",380684,410023,"","",0,"new"
"1800NCH0251","U",382249,404357,"U",382210,404327,"","",0,"new"
"1800NCH0252","U",382210,404327,"U",382249,404357,"","",0,"new"
"1800NCH0261","U",378790,416315,"U",379107,415995,"","",0,"new"
"1800NCH0262","U",379107,415995,"U",378790,416315,"","",0,"new"
"1800NCH0271","U",379708,410933,"U",379650,410935,"","",0,"new"
"1800NCH0272","U",379650,410935,"U",379708,410933,"","",0,"new"
"1800NCH0291","U",380832,402539,"U",380800,402659,"","",0,"new"
"1800NCH0301","U",378974,414664,"U",378895,414785,"","",0,"new"
"1800NCH0302","U",378974,414664,"U",378895,414785,"","",0,"new"
"1800NCH0311","U",382461,411489,"U",382760,412290,"","",0,"new"
"1800NCH0321","U",379838,417101,"U",379779,415917,"","",0,"new"
"1800NCH0331","U",381801,404828,"U",381955,404748,"","",0,"new"
"1800NCH0332","U",381955,404748,"U",381801,404828,"","",0,"new"
"1800NCH0341","U",380702,411402,"U",380917,411406,"","",0,"new"
"1800NCH0342","U",380702,411402,"U",380917,411406,"","",0,"new"
"1800NCH0351","U",380545,411982,"U",380586,411872,"","",0,"new"
"1800NCH0352","U",380586,411872,"U",380545,411982,"","",0,"new"
"1800NCH0361","U",380545,411982,"U",380598,412093,"","",0,"new"
"1800NCH0362","U",380598,412093,"U",380545,411982,"","",0,"new"
"1800NCH0371","U",380340,412511,"U",380765,412515,"","",0,"new"
"1800NCH0372","U",380765,412515,"U",380336,412655,"","",0,"new"
"1800NCH0381","U",381882,412059,"U",381830,411675,"","",0,"new"
"1800NCH0391","U",381777,410732,"U",381395,410967,"","",0,"new"
"1800NCH0401","U",381777,410732,"U",381796,410834,"","",0,"new"
"1800NCH0402","U",381796,410834,"U",381777,410732,"","",0,"new"
"1800NCH0411","U",381682,411623,"U",381830,411675,"","",0,"new"
"1800NCH0412","U",381830,411675,"U",381682,411623,"","",0,"new"
"1800NCH0421","U",377741,412592,"U",377306,412459,"","",0,"new"
"1800NCH0422","U",377306,412459,"U",377741,412592,"","",0,"new"
"1800NCH0431","U",381710,411271,"U",381682,411623,"","",0,"new"
"1800NCH0432","U",381682,411623,"U",381710,411271,"","",0,"new"
"1800NCH0441","U",379708,410933,"U",379799,410958,"","",0,"new"
"1800NCH0442","U",379799,410958,"U",379708,410933,"","",0,"new"
"1800NCH0451","U",381327,404835,"U",381344,404409,"","",0,"new"
